snapped_at,price,market_cap,total_volume
2020-07-18 00:00:00 UTC,790.9370799734231,1597832.7185665786,2847457.8671211274
2020-07-19 00:00:00 UTC,790.9370799734231,1597832.7185665786,2847457.8671211274
2020-07-20 00:00:00 UTC,1082.6530873388413,5724673.312012482,5019136.927811409
2020-07-21 00:00:00 UTC,1069.372898557373,9727076.065099493,8982528.399317216
2020-07-22 00:00:00 UTC,887.1003346089773,10293438.279414421,8513449.557428844
2020-07-23 00:00:00 UTC,1193.3608277494309,18908035.223311175,15059971.605386708
2020-07-24 00:00:00 UTC,1857.1835926076506,36024669.344530724,20680410.544855755
2020-07-25 00:00:00 UTC,3211.0129226022736,74828273.63961473,39547808.30664905
2020-07-26 00:00:00 UTC,3401.357980111953,92823684.76793766,45862087.44624437
2020-07-27 00:00:00 UTC,3149.9604891188133,92461280.3137077,24913537.466832496
2020-07-28 00:00:00 UTC,2925.340926030011,88395689.23359336,15426257.89275663
2020-07-29 00:00:00 UTC,3530.3566645464543,105310193.86192027,21091182.682771023
2020-07-30 00:00:00 UTC,4483.940955887958,133823474.82537133,28491795.686796855
2020-07-31 00:00:00 UTC,4367.882142931428,130742067.0403693,16887210.499513198
2020-08-01 00:00:00 UTC,4128.207821176574,123514550.91779438,19458504.846103523
2020-08-02 00:00:00 UTC,3863.4160146489457,115642867.37689936,9230660.826303259
2020-08-03 00:00:00 UTC,4063.531280801435,121252456.28937012,9198283.161606908
2020-08-04 00:00:00 UTC,3793.0336748654836,114483744.34229554,8185937.398704175
2020-08-05 00:00:00 UTC,3697.18867415864,110868095.79080914,7410589.278658619
